countertenor,n,contratenor{m}, (adult male singer)
counter-terrorism,n,contraterrorismo{m}, (measures intended to combat or reduce terrorist activities)
countertop,n,encimera{f}," (The top surface of a counter, for preparation of food)"
counterweight,n,contrapeso{m}, (heavy mass reducing the amount of work which must be done to effect the raising and lowering of something)
countess,n,condesa{f}, /?ka?nt?s/ (wife of a count or earl)
countless,adj,innombrable," (too many to count, innumerable)"
count noun,n,"sustantivo contable{m},nombre contable{m}", (noun used to refer to things that can be counted)
count on,v,contar(con)," (rely upon, trust, or expect)"
country,adj,"de campo,campesino,campestre,de provincia,provinciano"," (of, from or pertaining to the countryside(adjective))"
country,n,ranchera{f}, (country music)
country,n,país{m}, /?k?nt?i/ (region of land)
country,n,país{m}, (nation state)
country,n,campo{m}," (the country, rural area, as opposed to the town or city)"
country bumpkin,n,"cateto{m},paleto{m},palurdo{m}, [Chile]huaso{m}, [Chile]huaso{m}", (unsophisticated person from a rural area)
country club,n,sodalidad rural{f}, (code representing a specific country or area)
country code,n,código del país{m}, (code representing a specific country or area)
countryman,n,"paisano{m},paisana{f},paisanos{m-p},paisanas{f-p}", (somebody from one's own country)
countryside,n,campo{m}," (a rural area, or the rural part of a larger area)"
countryside,n,campo{m}, /?k?n.t?i?sa?d/ (a rural landscape)
county,n,condado{m}, (administrative region of various countries)
county,n,condado{m}, /?ka?nti/ (land ruled by a count or countess)
coup de grâce,n,"golpe de gracia{m},tiro de gracia", /ku d? ?r?s/ (final blow)
coup d'état,n,golpe de estado{m}, /?ku?de??t??/ (sudden overthrow of a government)
couple,n," unparde,unos", (a small number of)
couple,n,pareja{f}, /?k?p?l/ (two partners)
couple,n,par{m}, (two of the same kind considered together)
couple,v,acoplar, (to join together)
courage,n,"valor{m},valentía{f}", (ability to do frightening things)
courage,n,"coraje{m},valor{m},valentía{f}", /?k??d?/ (quality of a confident character)
courgette,n,"calabacín{m}, [Mexico]calabacita{f}, [Argentina, Uruguay]zapallito{m}, [Chile]zapallo italiano{m}, [Peru]zapallito italiano{m},zucchini{m} [Dominican Republic, Panama, Puerto Rico]", /k?????t/ (a small marrow/squash)
courier,n,"mensajero{m},estafeta{m} {f} [Latin America]", /?k?r.i.?/ (person who delivers messages)
Courland,prop,Curlandia{f}, (region in western Latvia)
course,n,rumbo{m}, (direction of movement of a vessel)
course,n,curso{m}, (intended passage for ship)
course,n,ruta{m}, (itinerary of a race)
course,n,curso{m}, /k???s/ (onward movement)
course,n,plato{m}, (part of a meal)
course,n,curso, (path taken by a waterway)
course,n,curso{m}, (period of learning)
course,n,trayectoria{f}, (trajectory of a ball etc.)
course,v,correr, (Flow)
course,v,perseguir, (Pursue)
courser,n,corredor{m}, /?k??s?/ (bird)
court,n,corte{f}, (collective body of persons composing the retinue of a sovereign or person high in authority)
court,n,"corte{f},tribunal{m},juzgado{m}"," (hall, chamber, or place, where justice is administered)"
court,n,"patio{m},callejón{m}", /k??t/ (enclosed space; a courtyard)
court,n,cancha{f}, (place for playing the game of tennis and some other ball games)
court,n,"corte{f},tribunal{m},juzgado{m}", (tribunal established for the administration of justice)
court,v,"cortejar, [Chile, informal]pololear", (to attempt to win over)
courteous,adj,"cordial,cortés", /?k?ti?s/ (showing regard for others)
courtesan,n,cortesana, /?k??t?zæn/ (high-status prostitute)
courtesy,adj,de cortesía, (free of charge)
courtesy,adj,de cortesía, (given or done as a polite gesture)
courtesy,n,cortesía{f}, /?k??t?si/ (polite behavior)
courthouse,n,palacio de justicia, (public building housing courts of law)
courtier,n,cortesano{m}, /?k??ti?/ (attendant at a royal court)
court jester,n,bufón{m}, (person who amused a medieval court)
court of cassation,n,corte de casación{f}, (the highest court of appeal)
court order,n,orden judicial{f}, (a written command issued by a judge)
courtroom,n,sala de un tribunal{f}, (room where a judge presides)
courtship,n,cortejo, (act of wooing in love)
courtyard,n,patio, /?k??t.j??d/ (unroofed walled area)
couscous,n,cuscús{m}, /?kuskus/ (pasta of North African origin)
cousin,n,"primo{m},prima{f}", /?k?z?n/ (nephew or niece of a parent)
cousin-in-law,n,primo político{m}, (husband of one's cousin )
cousin-in-law,n," primo político {m}, prima política {f}",
cousin-in-law,n,prima política{f}, (wife of one's cousin )
couverture,n,cobertura de chocolate{f}, (chocolate prepared for covering cakes and sweets)
covalent,adj,covalente, /ko?ve?l?nt/ (containing or characterized by a covalent bond)
covalent bond,n,enlace covalente{m}, /ko?ve?l?nt b?nd/ (bond in which atoms are connected by shared pairs of electrons)
covariance,n,covariación{f}, (statistical measure)
cove,n,ensenada," /k??v/ (small coastal inlet, especially one having high cliffs protecting vessels from prevailing winds)"
coven,n,gremio{m}, (clique)
coven,n,aquelarre{m}, /?k?.v?n/ (formal group or assembly of witches)
covenant,n,cláusula{f}, (incidental clause)
covenant,n,"convenio{m},contrato{m},alianza{f},pacto{m}", /?k?v.?n.?nt/ (binding agreement)
covenstead,n,"santuario de brujas{m},templo de aquelarre{m},santuario{m},escondite{m}", /?k?vn??st?d/ (permanent circle or temple)
cover,adj,cubierta{f}, (about cover of a book or magazine)
cover,n,"tapa{f},cubierta{f},portada{f}", (front and back of a book or a magazine)
cover,n,"escondrijo{m},guarida{f}", (hiding)
cover,n,"tapa{m},cubierta{f}", /?k?v?/ (lid)
cover,n,cubierto{m}, (setting at a restaurant table)
cover,n,"sábana{f},cobertor{m},colcha{f}", (top sheet)
cover,v,cubrir, (copulate)
cover,v,mencionar, (mention)
cover,v,"proteger,apuntar", (protect by shooting)
cover,v,cubrir, (provide enough money for)
cover,v,"esconder,ocultar,abrigar,cubrir", (to conceal or protect)
coverage,n,cobertura{f}, (amount by which covered)
coverage,n,cobertura, (average number of reads representing a given nucleotide)
coverall,n,"braga{f} [Venezuela],mono{m} [Spain],overol{m} [Argentina, Colombia]", (loose-fitting garment)
covered,adj,cubierto, /k?v??d/ (overlaid or enclosed within something)
cover letter,n,carta de presentación{f}, (letter to introduce a document)
coversed sine,n,coseno verso{m}, (function)
cover someone's ass,v,"cubrirse las espaldas,cuidarse el pellejo", (ensure that a person is not blamed or punished)
cover story,n,tapadera{f}, (fictitious account)
cover story,n,primera plana{f}, (story on a publication's front page)
covert,adj,encubierto, /?ko?.v?t/ (secret)
cover version,n,versión{f}, (rerecording of a song)
covet,v,"codiciar,envidiar",
covet,v,"desear,codiciar", /?k?v?t/ (to wish for with eagerness)
covetousness,n,codicia{f}, (desire for the possession of something)
covey,n,averío{m}, /?ko?vi/
cow,n,bovino{m}, (any domestic bovine regardless of sex or age)
cow,n,bruja{f}, (derogatory: despicable woman)
cow,n,vaca{f}, /ka??/ (female domesticated ox or other bovine)
cow,v,intimidar, (to intimidate)
coward,n,"cobarde{m} {f},gallina{f}", /?ka??d/ (a person who lacks courage)
cowardice,n,cobardía{f}, /?ka??d?s/ (the lack of courage)
cowardly,adj,cobarde, (showing cowardice)
cowardly,adv,cobardemente, /?ka??dli/ (in the manner of a coward)
cowbell,n,cencerro{m}, /?ka??b?l/ (bell worn by cows)
cowbell,n,cencerro{m}, (musical instrument)
cowbird,n,chamón{m}," (a small North American blackbird, Molothrus ater)"
cowboy,n,"vaquero{m},gaucho{m},huaso{m},llanero", /?ka??b??/ (person who tends cattle)
cower,v,"encogerse,amilanarse", (to crouch in fear)
cowgirl,n,vaquera, (A woman who tends free-range cattle)
cowherd,n,vaquero{m}, (a person who herds cattle)
co-wife,n,coesposa, /?ko?wa?f/ (Co-wife)
cowl,n,capucha, /ka?l/ (A monk's hood)
cowlick,n,"remolino{m},mechón{m}", (unruly lock of hair)
coworker,n,compañero de trabajo{m}, (somebody with whom one works; a companion or workmate)
cow parsley,n,esperifollo verde{m}, (a weedy biennial umbellifer)
Cowper's fluid,n,"fluido de Cowper{m},líquido preseminal{m},líquido preeyaculatorio{m}", (Cowper's fluid)
cowpie,n,estiércol de vaca, (cow excrement)
cowshed,n,vaqueriza{f}, (place for cows)
cowslip,n,"calta palustre{f},caléndula acuática{f},verruguera{f}", (Caltha palustris)
cowslip,n,"aurícula{f},bellorita{f},clavelina{f}", /?ka?.sl?p/ (Primula veris)
cow's milk,n,leche de vaca{f}, (white liquid produced by the mammary glands of a cow)
coy,adj,recatado," (archaic: quiet, reserved, modest)"
coy,adj,tímido{m}," /k??/ (bashful, shy)"
coyote,n,coyote{m}, /ka??(j)o?ti/ (canine)
coyote,n,coyote, (smuggler)
coypu,n,coipo{m}, (Myocastor coypus)
cozy,adj,"acogedor,hogareño", /?ko?zi/ (affording comfort and warmth)
cozy,n,cubierta tejida{f}, (a padded or knit covering put on a teapot)
crab,n,"ladilla{f},maneto", (informal: infestation of pubic lice)
crab,n,"cangrejo{m},jaiba{f}", /kræb/ (crustacean)
crabapple,n,manzana silvestre{f}, (fruit)
crabapple,n,manzano silvestre{m}, (tree)
crab-eating fox,n,zorro cangrejero{m}, (Cerdocyon thous)
crab louse,n,ladilla{f}, (insect)
crabs,n,ladilla{f}, /kræbz/ (slang: pubic lice)
crack,n,chasquido{m},
crack,n,rendija{f}, (narrow opening)
crack,n,"broma{f},chiste{m}", (sharply humorous comment)
crack,n,estallido{m}, (sharp sound made when solid material breaks)
crack,n,grieta{f}, (thin space opened in a previously solid material)
crack,n,gallo{m};gallo{m}, (tone of voice when changed at puberty)
crack,n,"crack{m},piedra{f}", (variety of cocaine)
crack,n,raja{f}," (vulgar: vagina (only terms derived from ""crack"" and its equivalents))"
crack,v,agrietarse, /k?æk/ (to form cracks)
crack,v,soltar gallos, (of boy's voice: to alternate between high and low register in the process of eventually lowering)
crack,v,resquebrajar,
crackdown,n,represión, (increased enforcement)
crackle,n,"crujido{m},chisporroteo{m}"," (a fizzing, popping sound)"
crackle,v,crepitar, (make a fizzing sound)
crack-pipe,n,"pipa{f},pipa de piedra{f},pipa de crack{f},pipa de cráck{f}", (object used for smoking crack cocaine)
crackpot,n,chiflado{m}, (crazy person)
cracky,adj,agrietado, (having lots of cracks)
Cracow,prop,Cracovia, (city)
-cracy,suffix,-cracia{f}, (rule)
cradle,n,cuna{f}, /?kre?d?l/ (oscillating bed for a baby)
cradle,v,"brezar,brizar", (to rock (a baby to sleep))
cradle cap,n,costra láctea{f}, (form of seborrheic dermatitis)
craft,n,oficio{m}, /k?æft/ (skilled practice)
craft,n,pericia{f}, (skill in an occupation)
craft,n,nave{m}, (vehicle designed for navigation)
craft,v,"construir,desarrollar"," (construct, develop)"
craft,v,labrar, (make by hand)
craftiness,n,"astucia{f},picardía{f}"," (skill in deception, slyness)"
craftsman,n,artesano, (male artisan)
crafty,adj,astuto{m}," (cunning, wily)"
crafty,adj,diestro{m}, /?kræfti/ (dexterous)
crafty,adj,mañoso{m}, (skillful)
crag,n,afloramientorocoso{m}, /k?æ?/ (a rocky outcrop)
craggy,adj,"escarpado{m} [coastline, mountains],accidentado{m},escabroso{m} [terrain, landscape],rudo{m},áspero{f} [character, general]", /k?æ?i/ (characterized by rugged etc. features)
crake,n,polluela{f}," /?k?e?k/ (any of several birds, of the family Rallidae)"
cram,v,"atiborrar[colloquial],atracar[colloquial],atestar[colloquial]", (to fill with food to satiety; to stuff)
cram,v,"atestar,atiborrar"," (to press, force, or drive, particularly in filling, or in thrusting one thing into another)"
cramp,n,sargento{m}, (clamp for carpentry or masonry)
cramp,n,calambre{m}, /k?æmp/ (painful contraction of a muscle)
cramp,v,acalambrarse, (to contract painfully and uncontrollably)
cramp,v,inmovilizar, (to restrain to a specific physical position)
cramped,adj,abarrotado, (overcrowded or congested)
cramped,adj,apretado, (uncomfortably restricted in size)
crampon,n,"taco{m},crampón", /?kræmp??n/ (attachment to a shoe used for climbing or walking on ice)
cranberry,n,"arándano{m},arándano rojo{m}", (berry)
cranberry juice,n,jugo de arándano{m}, (the unfermented juice of squeezed cranberries)
crane,n,grulla{f}, /kre?n/ (bird)
crane,n,grúa{f}, (machinery)
crane,v,estirar(el cuello), (to extend)
cranefly,n,"típula{f} ,zancudo{m}", /?k?e?n?fla?/ (fly of the suborder Tipulomorpha)
cranesbill,n,geranio{m}, (plant of the genusGeranium)
cranial,adj,craneal," /?k?e?ni?l/ (of or relating to the cranium, or to the skull)"
cranial nerve,n,"nervio craneal{m},par craneal{m}", (nerve)
craniectomy,n,craniectomía{f}, (surgical procedure)
craniology,n,craneología{f}, (the study of the physical characteristics of the human skull)
craniotomy,n,craneotomía{f}, (surgical procedure)
crank,n,"cascarrabias{m},maniático{m}", (ill-tempered or nasty person)
crank,n,manivela," /k?e??k/ (a bent piece of an axle or shaft, or an arm attached to the end of a shaft or wheel, used to impart a rotation)"
crankcase,n,cárter, (crankcase)
crankshaft,n,cigüeñal, (a rotating shaft that drives a crank)
cranky,adj,"malgenio,mañoso"," /?k?e??ki/ (grouchy, irritable; easily upset)"
crap,n,mierda{f}, (excrement)
crap,n,basura{f}, /k?æp/ (something of poor quality)
crapula,n,"crápula{f},borrachera{f}", /?krapj?l?/ (Sickness caused by excessive drinking)
crash,n,choque{m}, /k?æ?/ (vehicle accident)
crash,v,chocar," (to collide, fall or come down violently)"
crash course,n,curso intensivo{m}," (quick, intense course)"
crass,adj,craso, /kræs/ (coarse; crude; not refined or sensible)
-crat,suffix,-crata, /-k?æt/ (advocate)
crate,n,"jaulón,esqueleto,empaque,caja,guacal{m}", /kre?t/ (box or basket)
crater,n,cráter{m}, (geology: opening of a volcano)
crater,n,cráter{m}, /?k?e?.t?/ (astronomy: hemispherical pit)
Crater,prop,Crater, (a constellation)
cravat,n,mascada{f}, /kr??væt/ (wide fabric band)
crave,v,"anhelar,ansiar", /kre?v/ (to want strongly)
crave,v,implorar, (to ask earnestly)
craven,adj,cobarde, /?kre?v?n/ (extremely cowardly)
craven,n,cobarde{m}, (coward)
craving,n,ansia{f}, /?k?e?v??/ (strong desire; yearning)
crawfish,v,recular, (to backpedal)
crawl,n,"crol{m},estilo crol{m}", (swimming stroke)
crawl,v,arrastrarse,
crawl,v,"arrastrarse(general),reptar,rampar(stealthily),gatear(like a baby or toddler)", /k??l/ (to move along the ground)
crawl,v,"humillarse,humillarse ante,arrastrarse", (to act in a servile manner)
crawl,v,avanzar a paso de tortuga, (to move slowly)
crawl,v,"estar de cuajado,estar cuajado", (to teem or swarm)
crawler,n,adulador{m}, (abused person)
crawler,n,bebe{m}, (child able to creep)
crawler,n,rastreador web, (software bot)
crawler,n,trator oruga{m}, (tractor crawler)
crayfish,n,"cangrejo de río{m},cangrejo{m}", /?kre??f??/ (freshwater crustacean resembling lobster)
crayon,n,"creyón{m},crayón{m}", /?k?e?.?n/ (colored chalk or wax)
crazily,adv,locamente, (in a crazy manner)
craziness,n,locura{f}, (weakness of intellect)
crazy,adj,"loco,trastonado,trastornado"," /?k?e?zi/ (insane, demented)"
crazy,adj,"loco,desquiciado", (out of control)
Córdoba,prop,Córdoba{f}, /?k??rd?b?/ (city)
